Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS-2-forms1,Chrome 127.0.0.0,,,01-08-2024 17:42:36,01-08-2024 17:43:41,1m - 5.076s,PASSED
,,,,,,,
Test Cases/TC-03-automationtesting/Register,Chrome 127.0.0.0,,,01-08-2024 17:42:36,01-08-2024 17:43:30,54.037s,PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,01-08-2024 17:42:36,01-08-2024 17:42:39,2.498s,PASSED
"navigateToUrl(""https://demo.automationtesting.in/Register.html"")",Chrome 127.0.0.0,,,01-08-2024 17:42:39,01-08-2024 17:42:43,3.716s,PASSED
"setText(findTestObject(""Object Repository/TC-03/Page_Register/input_Full Name_form-control ng-pristine ng_10dee7""), ""Dom"")",Chrome 127.0.0.0,,,01-08-2024 17:42:43,01-08-2024 17:43:15,31.858s,PASSED
"setText(findTestObject(""Object Repository/TC-03/Page_Register/input_Full Name_form-control ng-untouched n_438cb8""), ""Sil"")",Chrome 127.0.0.0,,,01-08-2024 17:43:15,01-08-2024 17:43:15,0.661s,PASSED
"setText(findTestObject(""Object Repository/TC-03/Page_Register/textarea_Address_form-control ng-untouched _b1abf7""), ""Nav CHS"")",Chrome 127.0.0.0,,,01-08-2024 17:43:15,01-08-2024 17:43:16,0.656s,PASSED
"setText(findTestObject(""Object Repository/TC-03/Page_Register/input_Email address_form-control ng-untouch_b58296""), ""dsil@gmail.com"")",Chrome 127.0.0.0,,,01-08-2024 17:43:16,01-08-2024 17:43:17,0.648s,PASSED
"setText(findTestObject(""Object Repository/TC-03/Page_Register/input_Phone_form-control ng-untouched ng-in_c98163""), ""9876543210"")",Chrome 127.0.0.0,,,01-08-2024 17:43:17,01-08-2024 17:43:17,0.648s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/label_Male""))",Chrome 127.0.0.0,,,01-08-2024 17:43:17,01-08-2024 17:43:18,0.338s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/input_Hobbies_checkbox1""))",Chrome 127.0.0.0,,,01-08-2024 17:43:18,01-08-2024 17:43:18,0.344s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/input_Hobbies_checkbox1""))",Chrome 127.0.0.0,,,01-08-2024 17:43:18,01-08-2024 17:43:18,0.348s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/input_Cricket_checkbox2""))",Chrome 127.0.0.0,,,01-08-2024 17:43:18,01-08-2024 17:43:19,0.374s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/div_Languages_msdd""))",Chrome 127.0.0.0,,,01-08-2024 17:43:19,01-08-2024 17:43:19,0.380s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/div_Languages_msdd""))",Chrome 127.0.0.0,,,01-08-2024 17:43:19,01-08-2024 17:43:19,0.317s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/li_English""))",Chrome 127.0.0.0,,,01-08-2024 17:43:19,01-08-2024 17:43:20,0.326s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/TC-03/Page_Register/select_Select Skills                       _fcf818""), ""C++"", true)",Chrome 127.0.0.0,,,01-08-2024 17:43:20,01-08-2024 17:43:22,1.897s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/span_Select Country_select2-selection selec_6e0c3c""))",Chrome 127.0.0.0,,,01-08-2024 17:43:22,01-08-2024 17:43:22,0.379s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/TC-03/Page_Register/select_year                             191_0e56cb""), year, true)",Chrome 127.0.0.0,,,01-08-2024 17:43:22,01-08-2024 17:43:24,2.584s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/TC-03/Page_Register/select_Month                               _920c21""), month, true)",Chrome 127.0.0.0,,,01-08-2024 17:43:24,01-08-2024 17:43:26,1.138s,PASSED
